,index,source,timestamp,values,activity
434,15713,heart_rate,18:16.5,"['81.0', '1']",In vehicle
435,15714,heart_rate,18:16.5,"['82.0', '1']",In vehicle
436,15715,heart_rate,18:16.5,"['83.0', '1']",In vehicle
437,15716,heart_rate,18:16.5,"['87.0', '1']",In vehicle
438,15717,heart_rate,18:16.5,"['86.0', '1']",In vehicle
439,15718,heart_rate,18:16.5,"['78.0', '1']",In vehicle
440,15719,heart_rate,18:16.5,"['72.0', '1']",In vehicle
441,15720,heart_rate,18:16.5,"['71.0', '1']",In vehicle
442,15721,heart_rate,18:16.6,"['68.0', '1']",In vehicle
443,15722,heart_rate,18:16.6,"['73.0', '1']",In vehicle
444,15723,heart_rate,18:16.6,"['75.0', '1']",In vehicle
445,15724,heart_rate,18:16.6,"['75.0', '2']",In vehicle
446,15725,heart_rate,18:16.6,"['75.0', '1']",In vehicle
447,15726,heart_rate,18:16.6,"['74.0', '1']",In vehicle
448,15727,heart_rate,18:16.6,"['73.0', '1']",In vehicle
449,15728,heart_rate,18:16.7,"['74.0', '1']",In vehicle
450,15729,heart_rate,18:16.8,"['74.0', '0']",In vehicle
451,15730,heart_rate,18:16.8,"['75.0', '0']",In vehicle
452,15731,heart_rate,18:16.9,"['75.0', '1']",In vehicle
453,15732,heart_rate,18:16.9,"['76.0', '1']",In vehicle
454,15733,heart_rate,18:16.9,"['75.0', '1']",In vehicle
455,15734,heart_rate,18:17.0,"['73.0', '1']",In vehicle
456,15735,heart_rate,18:17.1,"['73.0', '0']",In vehicle
457,15736,heart_rate,18:17.1,"['74.0', '0']",In vehicle
458,15737,heart_rate,18:17.1,"['74.0', '1']",In vehicle
459,15738,heart_rate,18:17.1,"['70.0', '1']",In vehicle
460,15739,heart_rate,18:17.1,"['69.0', '1']",In vehicle
461,15740,heart_rate,18:17.1,"['68.0', '1']",In vehicle
462,15741,heart_rate,18:17.1,"['69.0', '1']",In vehicle
463,15742,heart_rate,18:17.1,"['66.0', '1']",In vehicle
464,15743,heart_rate,18:17.1,"['69.0', '1']",In vehicle
465,15744,heart_rate,18:17.1,"['71.0', '1']",In vehicle
466,15745,heart_rate,18:17.2,"['72.0', '1']",In vehicle
467,15746,heart_rate,18:17.3,"['73.0', '1']",In vehicle
468,15747,heart_rate,18:17.4,"['73.0', '0']",In vehicle
469,15748,heart_rate,18:17.4,"['74.0', '0']",In vehicle
470,15749,heart_rate,18:17.5,"['75.0', '0']",In vehicle
471,15750,heart_rate,18:17.5,"['74.0', '0']",In vehicle
472,15751,heart_rate,18:17.6,"['75.0', '0']",In vehicle
473,15752,heart_rate,18:17.6,"['74.0', '0']",In vehicle
474,15753,heart_rate,18:17.6,"['73.0', '0']",In vehicle
475,15754,heart_rate,18:17.6,"['72.0', '0']",In vehicle
476,15755,heart_rate,18:17.6,"['71.0', '0']",In vehicle
477,15756,heart_rate,18:17.7,"['72.0', '0']",In vehicle
478,15757,heart_rate,18:17.8,"['72.0', '1']",In vehicle
479,15758,heart_rate,18:17.8,"['72.0', '0']",In vehicle
480,15759,heart_rate,18:17.8,"['71.0', '0']",In vehicle
481,15760,heart_rate,18:18.0,"['73.0', '0']",In vehicle
482,15761,heart_rate,18:18.0,"['72.0', '0']",In vehicle
483,15762,heart_rate,18:18.0,"['73.0', '0']",In vehicle
484,15763,heart_rate,18:18.0,"['72.0', '0']",In vehicle
485,15764,heart_rate,18:18.1,"['73.0', '0']",In vehicle
486,15765,heart_rate,18:18.1,"['72.0', '0']",In vehicle
487,15766,heart_rate,18:18.1,"['71.0', '0']",In vehicle
488,15767,heart_rate,18:18.2,"['68.0', '1']",In vehicle
489,15768,heart_rate,18:18.2,"['67.0', '1']",In vehicle
490,15769,heart_rate,18:18.2,"['66.0', '1']",In vehicle
491,15770,heart_rate,18:18.3,"['66.0', '0']",In vehicle
492,15771,heart_rate,18:18.3,"['65.0', '1']",In vehicle
493,15772,heart_rate,18:18.3,"['61.0', '1']",In vehicle
494,15773,heart_rate,18:18.3,"['62.0', '1']",In vehicle
495,15774,heart_rate,18:18.4,"['63.0', '1']",In vehicle
496,15775,heart_rate,18:18.4,"['64.0', '1']",In vehicle
497,15776,heart_rate,18:18.4,"['64.0', '0']",In vehicle
498,15777,heart_rate,18:18.4,"['65.0', '0']",In vehicle
499,15778,heart_rate,18:18.4,"['66.0', '1']",In vehicle
500,15779,heart_rate,18:18.5,"['67.0', '1']",In vehicle
501,15780,heart_rate,18:18.5,"['66.0', '1']",In vehicle
502,15781,heart_rate,18:22.0,"['66.0', '0']",In vehicle
503,15788,heart_rate,18:34.2,"['65.0', '0']",In vehicle
504,15789,heart_rate,18:35.2,"['63.0', '1']",In vehicle
505,15790,heart_rate,18:36.1,"['61.0', '1']",In vehicle
506,15791,heart_rate,18:39.3,"['51.0', '1']",In vehicle
507,15792,heart_rate,18:40.3,"['48.0', '1']",In vehicle
508,15793,heart_rate,18:41.3,"['58.0', '1']",In vehicle
509,15794,heart_rate,18:42.3,"['63.0', '1']",In vehicle
510,15795,heart_rate,18:43.3,"['68.0', '1']",In vehicle
511,15796,heart_rate,18:44.3,"['64.0', '1']",In vehicle
512,15797,heart_rate,18:45.2,"['69.0', '1']",In vehicle
513,15798,heart_rate,18:46.2,"['74.0', '2']",In vehicle
514,15799,heart_rate,18:47.2,"['74.0', '1']",In vehicle
515,15800,heart_rate,18:48.2,"['74.0', '2']",In vehicle
516,15801,heart_rate,18:49.4,"['75.0', '1']",In vehicle
517,15802,heart_rate,18:50.4,"['74.0', '1']",In vehicle
518,15803,heart_rate,18:52.4,"['75.0', '1']",In vehicle
519,15804,heart_rate,18:58.3,"['76.0', '1']",In vehicle
520,15810,heart_rate,18:59.3,"['76.0', '2']",In vehicle
521,15811,heart_rate,19:00.5,"['76.0', '1']",In vehicle
522,15818,heart_rate,19:05.4,"['75.0', '1']",In vehicle
523,15825,heart_rate,19:13.5,"['77.0', '1']",In vehicle
524,15826,heart_rate,19:14.5,"['79.0', '1']",In vehicle
525,15827,heart_rate,19:16.5,"['80.0', '1']",In vehicle
526,15828,heart_rate,19:19.5,"['80.0', '2']",In vehicle
527,15829,heart_rate,19:21.5,"['79.0', '2']",In vehicle
528,15830,heart_rate,19:23.6,"['79.0', '1']",In vehicle
529,15831,heart_rate,19:35.7,"['80.0', '1']",In vehicle
530,15832,heart_rate,19:54.7,"['79.0', '1']",In vehicle
531,15839,heart_rate,20:14.9,"['79.0', '0']",In vehicle
532,15840,heart_rate,20:24.0,"['78.0', '0']",In vehicle
533,15841,heart_rate,20:31.0,"['79.0', '0']",In vehicle
534,15842,heart_rate,20:41.0,"['78.0', '0']",In vehicle
535,15843,heart_rate,20:42.1,"['78.0', '1']",In vehicle
536,15844,heart_rate,20:48.2,"['78.0', '0']",In vehicle
537,15845,heart_rate,20:54.2,"['82.0', '1']",In vehicle
538,15846,heart_rate,20:55.1,"['83.0', '1']",In vehicle
539,15854,heart_rate,21:04.2,"['85.0', '1']",In vehicle
540,15855,heart_rate,21:05.2,"['88.0', '1']",In vehicle
541,15856,heart_rate,21:15.3,"['89.0', '1']",In vehicle
542,15863,heart_rate,21:35.5,"['90.0', '1']",In vehicle
543,15865,heart_rate,21:36.5,"['89.0', '1']",In vehicle
544,15872,heart_rate,21:45.5,"['88.0', '1']",In vehicle
545,15873,heart_rate,21:47.6,"['87.0', '1']",In vehicle
546,15882,heart_rate,21:59.6,"['86.0', '1']",In vehicle
547,15883,heart_rate,22:00.6,"['85.0', '1']",In vehicle
548,15884,heart_rate,22:02.8,"['86.0', '1']",In vehicle
549,15885,heart_rate,22:03.8,"['87.0', '1']",In vehicle
550,15886,heart_rate,22:08.8,"['85.0', '1']",In vehicle
551,15887,heart_rate,22:10.7,"['84.0', '1']",In vehicle
552,15888,heart_rate,22:11.7,"['82.0', '1']",In vehicle
553,15889,heart_rate,22:15.9,"['81.0', '1']",In vehicle
554,15890,heart_rate,22:21.8,"['79.0', '1']",In vehicle
555,15891,heart_rate,22:22.8,"['73.0', '1']",In vehicle
556,15892,heart_rate,22:23.8,"['70.0', '1']",In vehicle
557,15893,heart_rate,22:28.0,"['69.0', '1']",In vehicle
558,15894,heart_rate,22:29.9,"['68.0', '1']",In vehicle
559,15895,heart_rate,22:30.9,"['67.0', '1']",In vehicle
560,15896,heart_rate,22:31.9,"['68.0', '1']",In vehicle
561,15903,heart_rate,22:33.9,"['67.0', '1']",In vehicle
562,15904,heart_rate,22:34.9,"['66.0', '1']",In vehicle
563,15905,heart_rate,22:37.0,"['65.0', '1']",In vehicle
564,15906,heart_rate,22:37.9,"['64.0', '1']",In vehicle
565,15913,heart_rate,22:55.2,"['65.0', '1']",In vehicle
566,15914,heart_rate,22:58.1,"['67.0', '1']",In vehicle
567,15921,heart_rate,22:59.1,"['69.0', '1']",In vehicle
568,15922,heart_rate,23:02.3,"['68.0', '1']",In vehicle
569,15923,heart_rate,23:22.4,"['67.0', '1']",In vehicle
570,15924,heart_rate,23:23.4,"['68.0', '1']",In vehicle
571,15925,heart_rate,23:24.4,"['69.0', '1']",In vehicle
572,15932,heart_rate,23:33.5,"['67.0', '1']",In vehicle
573,15933,heart_rate,23:34.5,"['65.0', '1']",In vehicle
574,15940,heart_rate,23:40.5,"['64.0', '1']",In vehicle
575,15941,heart_rate,23:42.6,"['65.0', '1']",In vehicle
576,15942,heart_rate,23:43.6,"['70.0', '1']",In vehicle
577,15943,heart_rate,23:46.6,"['73.0', '1']",In vehicle
578,15944,heart_rate,23:48.6,"['72.0', '1']",In vehicle
579,15945,heart_rate,23:52.7,"['73.0', '1']",In vehicle
580,15952,heart_rate,24:00.6,"['75.0', '1']",In vehicle
581,15965,heart_rate,24:12.7,"['65.0', '1']",In vehicle
582,15966,heart_rate,24:23.8,"['74.0', '1']",In vehicle
583,15975,heart_rate,24:33.1,"['75.0', '1']",In vehicle
584,15976,heart_rate,24:40.1,"['76.0', '1']",In vehicle
585,15977,heart_rate,24:47.1,"['77.0', '1']",In vehicle
586,15978,heart_rate,24:53.3,"['78.0', '1']",In vehicle
587,15986,heart_rate,25:00.2,"['79.0', '1']",In vehicle
588,15987,heart_rate,25:02.2,"['78.0', '1']",In vehicle
589,15988,heart_rate,25:15.4,"['81.0', '1']",In vehicle
590,15989,heart_rate,25:26.5,"['82.0', '1']",In vehicle
591,15990,heart_rate,25:29.5,"['84.0', '1']",In vehicle
592,15991,heart_rate,25:32.5,"['82.0', '1']",In vehicle
593,15992,heart_rate,25:34.4,"['81.0', '1']",In vehicle
594,15993,heart_rate,25:42.6,"['80.0', '1']",In vehicle
595,15994,heart_rate,25:45.5,"['77.0', '1']",In vehicle
596,15995,heart_rate,25:47.5,"['79.0', '1']",In vehicle
597,15996,heart_rate,25:51.7,"['78.0', '1']",In vehicle
598,16005,heart_rate,25:59.6,"['77.0', '1']",In vehicle
599,16006,heart_rate,26:00.7,"['71.0', '1']",In vehicle
600,16007,heart_rate,26:01.7,"['76.0', '1']",In vehicle
601,16008,heart_rate,26:02.7,"['67.0', '1']",In vehicle
602,16009,heart_rate,26:03.7,"['63.0', '1']",In vehicle
603,16010,heart_rate,26:04.7,"['62.0', '1']",In vehicle
604,16011,heart_rate,26:05.7,"['61.0', '3']",In vehicle
605,16012,heart_rate,26:07.7,"['61.0', '2']",In vehicle
606,16013,heart_rate,26:09.7,"['61.0', '1']",In vehicle
607,16014,heart_rate,26:11.7,"['62.0', '1']",In vehicle
608,16015,heart_rate,26:12.8,"['61.0', '1']",In vehicle
609,16021,heart_rate,28:34.5,"['62.0', '1']",In vehicle
610,16022,heart_rate,28:35.1,"['61.0', '1']",In vehicle
611,16023,heart_rate,28:35.1,"['60.0', '1']",In vehicle
612,16024,heart_rate,28:35.1,"['59.0', '1']",In vehicle
613,16025,heart_rate,28:35.1,"['55.0', '1']",In vehicle
614,16026,heart_rate,28:35.3,"['54.0', '1']",In vehicle
615,16027,heart_rate,28:35.3,"['53.0', '1']",In vehicle
616,16028,heart_rate,28:36.1,"['54.0', '1']",In vehicle
617,16029,heart_rate,28:36.7,"['53.0', '1']",In vehicle
618,16030,heart_rate,28:36.7,"['52.0', '1']",In vehicle
619,16031,heart_rate,28:36.7,"['53.0', '1']",In vehicle
620,16032,heart_rate,28:36.7,"['54.0', '1']",In vehicle
621,16033,heart_rate,28:42.9,"['53.0', '1']",In vehicle
622,16034,heart_rate,28:45.9,"['54.0', '1']",In vehicle
623,16035,heart_rate,28:46.9,"['53.0', '1']",In vehicle
624,16036,heart_rate,28:48.8,"['51.0', '1']",In vehicle
625,16049,heart_rate,29:09.0,"['56.0', '1']",In vehicle
626,16050,heart_rate,29:10.0,"['57.0', '1']",In vehicle
627,16057,heart_rate,29:15.0,"['58.0', '1']",In vehicle
628,16058,heart_rate,29:30.2,"['59.0', '1']",In vehicle
629,16059,heart_rate,29:32.2,"['60.0', '1']",In vehicle
630,16060,heart_rate,29:33.2,"['67.0', '1']",In vehicle
631,16061,heart_rate,29:36.1,"['68.0', '1']",In vehicle
632,16062,heart_rate,29:41.5,"['69.0', '1']",In vehicle
633,16063,heart_rate,29:54.5,"['71.0', '1']",In vehicle
634,16064,heart_rate,29:55.3,"['74.0', '1']",In vehicle
635,16074,heart_rate,30:11.4,"['75.0', '1']",In vehicle
636,16075,heart_rate,30:28.6,"['75.0', '0']",In vehicle
637,16076,heart_rate,30:33.7,"['74.0', '1']",In vehicle
638,16077,heart_rate,30:34.9,"['73.0', '1']",In vehicle
639,16078,heart_rate,30:37.8,"['74.0', '1']",In vehicle
640,16079,heart_rate,30:49.7,"['73.0', '1']",In vehicle
641,16080,heart_rate,30:50.9,"['74.0', '1']",In vehicle
642,16091,heart_rate,31:01.8,"['74.0', '0']",In vehicle
643,16092,heart_rate,31:06.9,"['73.0', '0']",In vehicle
644,16093,heart_rate,31:09.9,"['71.0', '1']",In vehicle
645,16094,heart_rate,31:14.1,"['72.0', '1']",In vehicle
646,16106,heart_rate,31:35.0,"['73.0', '1']",In vehicle
647,16107,heart_rate,31:55.2,"['75.0', '1']",In vehicle
648,16119,heart_rate,32:00.4,"['72.0', '1']",In vehicle
649,16120,heart_rate,32:07.5,"['71.0', '1']",In vehicle
650,16121,heart_rate,32:10.5,"['73.0', '1']",In vehicle
651,16122,heart_rate,32:13.4,"['76.0', '1']",In vehicle
652,16123,heart_rate,32:14.6,"['77.0', '1']",In vehicle
653,16124,heart_rate,32:15.4,"['78.0', '1']",In vehicle
654,16125,heart_rate,32:21.4,"['77.0', '1']",In vehicle
655,16126,heart_rate,32:23.5,"['82.0', '1']",In vehicle
656,16128,heart_rate,32:24.4,"['81.0', '1']",In vehicle
657,16129,heart_rate,32:25.5,"['82.0', '1']",In vehicle
658,16130,heart_rate,32:26.5,"['81.0', '1']",In vehicle
659,16131,heart_rate,32:34.4,"['80.0', '1']",In vehicle
660,16132,heart_rate,32:35.5,"['77.0', '1']",In vehicle
661,16134,heart_rate,32:46.7,"['78.0', '1']",In vehicle
662,16135,heart_rate,32:47.9,"['80.0', '1']",In vehicle
663,16136,heart_rate,32:48.7,"['82.0', '1']",In vehicle
664,16137,heart_rate,32:49.6,"['83.0', '1']",In vehicle
665,16138,heart_rate,32:50.8,"['82.0', '1']",In vehicle
666,16139,heart_rate,32:57.6,"['81.0', '1']",In vehicle
667,16148,heart_rate,32:58.7,"['80.0', '1']",In vehicle
668,16149,heart_rate,33:17.0,"['85.0', '1']",In vehicle
669,16150,heart_rate,33:22.9,"['86.0', '1']",In vehicle
670,16151,heart_rate,33:24.1,"['85.0', '1']",In vehicle
671,16152,heart_rate,33:24.9,"['86.0', '1']",In vehicle
672,16153,heart_rate,33:25.9,"['85.0', '1']",In vehicle
673,16154,heart_rate,33:27.0,"['86.0', '1']",In vehicle
674,16155,heart_rate,33:31.8,"['88.0', '1']",In vehicle
675,16156,heart_rate,33:34.2,"['89.0', '1']",In vehicle
676,16157,heart_rate,33:36.0,"['91.0', '1']",In vehicle
677,16158,heart_rate,33:37.1,"['89.0', '1']",In vehicle
678,16159,heart_rate,33:37.9,"['87.0', '1']",In vehicle
679,16160,heart_rate,33:38.9,"['91.0', '1']",In vehicle
680,16161,heart_rate,33:40.1,"['87.0', '1']",In vehicle
681,16162,heart_rate,33:40.9,"['80.0', '1']",In vehicle
682,16163,heart_rate,33:41.9,"['76.0', '1']",In vehicle
683,16164,heart_rate,33:43.1,"['83.0', '1']",In vehicle
684,16165,heart_rate,33:44.3,"['91.0', '1']",In vehicle
685,16166,heart_rate,33:45.1,"['90.0', '1']",In vehicle
686,16167,heart_rate,33:49.0,"['89.0', '1']",In vehicle
687,16168,heart_rate,33:50.2,"['85.0', '1']",In vehicle
688,16169,heart_rate,33:51.0,"['80.0', '1']",In vehicle
689,16176,heart_rate,34:04.1,"['81.0', '1']",In vehicle
690,16183,heart_rate,34:09.2,"['79.0', '1']",In vehicle
691,16184,heart_rate,34:12.3,"['78.0', '1']",In vehicle
692,16191,heart_rate,34:17.3,"['73.0', '1']",In vehicle
693,16192,heart_rate,34:18.5,"['72.0', '1']",In vehicle
694,16193,heart_rate,34:19.3,"['71.0', '1']",In vehicle
695,16194,heart_rate,34:28.6,"['70.0', '1']",In vehicle
696,16195,heart_rate,34:33.3,"['69.0', '1']",In vehicle
697,16196,heart_rate,34:53.6,"['75.0', '1']",In vehicle
698,16197,heart_rate,34:54.7,"['73.0', '1']",In vehicle
699,16198,heart_rate,34:55.5,"['72.0', '1']",In vehicle
700,16205,heart_rate,35:00.8,"['71.0', '1']",In vehicle
701,16213,heart_rate,35:14.9,"['72.0', '1']",In vehicle
702,16214,heart_rate,35:15.7,"['70.0', '1']",In vehicle
703,16215,heart_rate,35:20.9,"['69.0', '1']",In vehicle
704,16217,heart_rate,35:35.9,"['68.0', '1']",In vehicle
705,16218,heart_rate,35:46.0,"['64.0', '1']",In vehicle
706,16219,heart_rate,35:47.0,"['63.0', '1']",In vehicle
707,16220,heart_rate,35:54.1,"['62.0', '1']",In vehicle
708,16221,heart_rate,35:55.3,"['64.0', '1']",In vehicle
709,16228,heart_rate,36:01.2,"['62.0', '1']",In vehicle
710,16229,heart_rate,36:36.4,"['61.0', '1']",In vehicle
711,16230,heart_rate,36:39.4,"['59.0', '1']",In vehicle
712,16231,heart_rate,36:58.4,"['60.0', '1']",In vehicle
713,16239,heart_rate,37:00.6,"['59.0', '1']",In vehicle
714,16240,heart_rate,37:04.7,"['57.0', '2']",In vehicle
715,16241,heart_rate,37:14.8,"['55.0', '2']",In vehicle
716,16242,heart_rate,37:15.6,"['54.0', '2']",In vehicle
717,16243,heart_rate,37:16.6,"['53.0', '1']",In vehicle
718,16244,heart_rate,37:22.8,"['52.0', '1']",In vehicle
719,16245,heart_rate,37:23.7,"['53.0', '1']",In vehicle
720,16246,heart_rate,37:33.8,"['54.0', '1']",In vehicle
721,16247,heart_rate,37:41.7,"['55.0', '1']",In vehicle
722,16248,heart_rate,37:48.1,"['56.0', '1']",In vehicle
723,16249,heart_rate,37:58.2,"['57.0', '1']",In vehicle
724,16258,heart_rate,38:07.1,"['58.0', '1']",In vehicle
725,16259,heart_rate,38:14.2,"['59.0', '1']",In vehicle
726,16260,heart_rate,38:22.1,"['60.0', '1']",In vehicle
727,16261,heart_rate,38:24.3,"['59.0', '1']",In vehicle
728,16262,heart_rate,38:25.1,"['60.0', '1']",In vehicle
729,16263,heart_rate,38:28.1,"['59.0', '1']",In vehicle
730,16264,heart_rate,38:29.1,"['59.0', '0']",In vehicle
731,16265,heart_rate,38:31.4,"['60.0', '0']",In vehicle
732,16267,heart_rate,38:32.2,"['60.0', '1']",In vehicle
733,16268,heart_rate,38:34.4,"['59.0', '1']",In vehicle
734,16269,heart_rate,38:43.3,"['60.0', '1']",In vehicle
735,16282,heart_rate,39:11.4,"['61.0', '1']",In vehicle
736,16289,heart_rate,39:17.7,"['61.0', '0']",In vehicle
737,16290,heart_rate,39:28.6,"['60.0', '1']",In vehicle
738,16291,heart_rate,39:29.6,"['59.0', '1']",In vehicle
739,16292,heart_rate,39:35.5,"['60.0', '1']",In vehicle
740,16293,heart_rate,39:44.8,"['62.0', '1']",In vehicle
741,16294,heart_rate,39:57.7,"['63.0', '1']",In vehicle
742,16301,heart_rate,40:00.9,"['62.0', '1']",In vehicle
743,16302,heart_rate,40:16.1,"['59.0', '1']",In vehicle
744,16303,heart_rate,40:16.9,"['65.0', '1']",In vehicle
745,16304,heart_rate,40:17.9,"['67.0', '1']",In vehicle
746,16305,heart_rate,40:19.1,"['69.0', '1']",In vehicle
747,16306,heart_rate,40:19.9,"['70.0', '1']",In vehicle
748,16307,heart_rate,40:26.2,"['67.0', '1']",In vehicle
749,16308,heart_rate,40:35.1,"['73.0', '1']",In vehicle
750,16309,heart_rate,40:36.3,"['75.0', '1']",In vehicle
751,16310,heart_rate,40:39.3,"['76.0', '1']",In vehicle
752,16311,heart_rate,40:40.1,"['85.0', '1']",In vehicle
753,16312,heart_rate,40:41.1,"['87.0', '1']",In vehicle
754,16313,heart_rate,40:44.1,"['82.0', '1']",In vehicle
755,16314,heart_rate,40:52.4,"['81.0', '1']",In vehicle
756,16322,heart_rate,41:00.3,"['80.0', '1']",In vehicle
757,16323,heart_rate,41:01.3,"['81.0', '1']",In vehicle
758,16324,heart_rate,41:02.4,"['71.0', '1']",In vehicle
759,16325,heart_rate,41:19.7,"['70.0', '1']",In vehicle
760,16326,heart_rate,41:20.5,"['71.0', '1']",In vehicle
761,16327,heart_rate,41:23.4,"['70.0', '1']",In vehicle
762,16337,heart_rate,41:36.5,"['71.0', '1']",In vehicle
763,16338,heart_rate,41:44.6,"['72.0', '1']",In vehicle
764,16339,heart_rate,41:45.8,"['71.0', '1']",In vehicle
765,16340,heart_rate,41:46.6,"['69.0', '1']",In vehicle
766,16348,heart_rate,42:03.6,"['68.0', '1']",In vehicle
767,16349,heart_rate,42:04.8,"['69.0', '1']",In vehicle
768,16350,heart_rate,42:09.7,"['68.0', '1']",In vehicle
769,16351,heart_rate,42:12.7,"['66.0', '1']",In vehicle
770,16353,heart_rate,42:20.8,"['67.0', '1']",In vehicle
771,16354,heart_rate,42:22.0,"['68.0', '1']",In vehicle
772,16355,heart_rate,42:23.8,"['67.0', '1']",In vehicle
773,16356,heart_rate,42:25.8,"['66.0', '1']",In vehicle
774,16357,heart_rate,42:35.9,"['65.0', '1']",In vehicle
775,16358,heart_rate,42:36.9,"['66.0', '1']",In vehicle
776,16360,heart_rate,42:56.0,"['65.0', '1']",In vehicle
777,16367,heart_rate,43:00.2,"['70.0', '1']",In vehicle
778,16374,heart_rate,43:05.3,"['71.0', '1']",In vehicle
779,16381,heart_rate,43:32.3,"['69.0', '1']",In vehicle
780,16382,heart_rate,43:33.3,"['68.0', '1']",In vehicle
781,16383,heart_rate,43:38.6,"['69.0', '1']",In vehicle
782,16384,heart_rate,43:50.5,"['70.0', '1']",In vehicle
783,16385,heart_rate,43:58.7,"['71.0', '1']",In vehicle
784,16392,heart_rate,44:02.5,"['72.0', '1']",In vehicle
785,16514,heart_rate,15:30.0,"['72.0', '2']",In vehicle
786,16515,heart_rate,15:30.0,"['72.0', '1']",In vehicle
787,16516,heart_rate,15:30.0,"['73.0', '1']",In vehicle
788,16517,heart_rate,15:30.1,"['72.0', '1']",In vehicle
789,16518,heart_rate,15:30.1,"['71.0', '1']",In vehicle
790,16519,heart_rate,15:30.1,"['72.0', '1']",In vehicle
791,16520,heart_rate,15:30.1,"['71.0', '1']",In vehicle
792,16521,heart_rate,15:30.1,"['72.0', '1']",In vehicle
793,16522,heart_rate,15:30.1,"['71.0', '1']",In vehicle
794,16523,heart_rate,15:30.2,"['72.0', '1']",In vehicle
795,16524,heart_rate,15:30.2,"['71.0', '1']",In vehicle
796,16525,heart_rate,15:30.3,"['76.0', '1']",In vehicle
797,16526,heart_rate,15:30.3,"['74.0', '1']",In vehicle
798,16527,heart_rate,15:30.3,"['75.0', '1']",In vehicle
799,16528,heart_rate,15:30.3,"['76.0', '1']",In vehicle
800,16529,heart_rate,15:30.4,"['75.0', '1']",In vehicle
801,16530,heart_rate,15:30.7,"['76.0', '1']",In vehicle
